OID_,timestamp,heading,speedmph,vehicleid,latitude,longitude
1716,44578.09074,0,0,286,43.05532454,-76.11186179
1725,44578.09074,275,2,282,43.05082243,-76.14544491
1726,44578.09074,0,0,281,43.05532086,-76.11199814
1734,44578.09074,0,0,270,43.05534846,-76.11113257
1735,44578.09074,271,22,280,43.05374442,-76.17150637
1736,44578.09074,0,0,278,43.05500492,-76.11225063
1739,44578.09086,0,0,286,43.05532454,-76.11186179
1750,44578.09086,267,18,282,43.05084492,-76.14621562
1751,44578.09086,0,0,281,43.05532086,-76.11199814
1754,44578.09086,273,27,280,43.05378463,-76.17308727
1757,44578.09086,0,0,270,43.05535313,-76.1111317
1759,44578.09086,0,0,278,43.05500492,-76.11225063
1761,44578.09097,0,0,286,43.05532454,-76.11186179
1763,44578.09097,250,8,282,43.05079866,-76.14716666
1767,44578.09097,0,0,281,43.05532086,-76.11199814
1773,44578.09097,78,6,278,43.0550227,-76.1122152
1776,44578.09097,262,2,280,43.05380296,-76.1735704
1780,44578.09097,0,0,270,43.05535313,-76.1111317
1781,44578.09109,0,0,286,43.05530787,-76.11187833
1783,44578.09109,0,0,270,43.05535313,-76.1111317
1788,44578.09109,0,0,282,43.05081118,-76.14703963
1790,44578.09109,0,0,282,43.05081118,-76.14703963
1794,44578.09109,0,0,281,43.05532086,-76.11199814
1799,44578.09109,262,5,280,43.05379776,-76.17356667
1801,44578.09109,66,6,278,43.05507731,-76.11182792
1803,44578.09109,66,6,278,43.05507731,-76.11182792
1804,44578.0912,0,0,286,43.05530787,-76.11187833
1808,44578.0912,0,0,282,43.05081368,-76.14702829
1814,44578.0912,0,0,281,43.05532086,-76.11199814
1820,44578.0912,256,26,280,43.0537354,-76.17418503
1823,44578.0912,0,0,270,43.05535313,-76.1111317
1824,44578.0912,0,0,278,43.05515884,-76.11165248
1825,44578.09132,0,0,286,43.05530787,-76.11187833
1828,44578.09132,0,0,282,43.05081368,-76.14702829
1834,44578.09132,0,0,281,43.05532086,-76.11199814
1841,44578.09132,0,0,278,43.05515884,-76.11165248
1842,44578.09132,0,0,270,43.05535313,-76.1111317
1845,44578.09132,250,37,280,43.05321456,-76.17626504
1847,44578.09144,0,0,286,43.05530787,-76.11187833
1848,44578.09144,0,0,270,43.05535313,-76.1111317
1854,44578.09144,0,0,282,43.05081368,-76.14702829
1860,44578.09144,0,0,281,43.05532086,-76.11199814
1865,44578.09144,256,33,280,43.05284466,-76.17832267
1867,44578.09144,38,7,278,43.05534794,-76.11130678
1870,44578.09155,0,0,282,43.05080058,-76.14704556
1872,44578.09155,43,4,278,43.05560291,-76.11111689
1876,44578.09155,0,0,281,43.05532213,-76.11199685
1877,44578.09155,0,0,281,43.05532213,-76.11199685
1879,44578.09155,249,22,280,43.05263824,-76.17986274
1886,44578.09155,0,0,286,43.05530787,-76.11187833
1888,44578.09155,0,0,270,43.05535313,-76.1111317
1890,44578.09167,274,2,286,43.05532259,-76.11196752
1892,44578.09167,0,0,270,43.05535313,-76.1111317
1893,44578.09167,0,0,270,43.05535313,-76.1111317
1898,44578.09167,181,13,282,43.05050562,-76.14738514
1901,44578.09167,267,1,281,43.05529654,-76.11212976
1908,44578.09167,254,26,280,43.05230969,-76.1812998
1910,44578.09167,0,0,278,43.05557877,-76.11103731
1911,44578.09167,0,0,278,43.05557877,-76.11103731
1912,44578.09178,0,0,286,43.05530596,-76.11203648
1920,44578.09178,180,19,282,43.04960643,-76.14741356
1924,44578.09178,254,26,280,43.05230969,-76.1812998
1925,44578.09178,0,0,270,43.05535313,-76.1111317
1929,44578.09178,0,0,278,43.05556039,-76.11104833
1930,44578.09178,0,0,281,43.05530513,-76.11218654
1932,44578.0919,0,0,286,43.05530596,-76.11203648
1933,44578.0919,0,0,270,43.05535313,-76.1111317
1940,44578.0919,184,14,282,43.04883081,-76.14746272
1943,44578.0919,0,0,281,43.05530481,-76.11218444
1947,44578.0919,278,14,280,43.05213963,-76.18324626
1950,44578.0919,0,0,278,43.05556039,-76.11104833
1953,44578.09201,0,0,286,43.05530596,-76.11203648
1955,44578.09201,0,0,286,43.05530596,-76.11203648
1961,44578.09201,173,5,282,43.04866943,-76.14746564
1966,44578.09201,0,0,281,43.05530481,-76.11218444
1969,44578.09201,295,2,280,43.05234765,-76.18340571
1971,44578.09201,0,0,270,43.05535313,-76.1111317
1973,44578.09201,0,0,278,43.05556039,-76.11104833
1975,44578.09213,0,0,286,43.05530596,-76.11203648
1980,44578.09213,0,0,280,43.05237052,-76.18340766
1984,44578.09213,0,0,270,43.05535313,-76.1111317
1987,44578.09213,275,19,282,43.04871462,-76.1483162
1991,44578.09213,0,0,281,43.05530481,-76.11218444
1993,44578.09213,0,0,278,43.05556039,-76.11104833
1997,44578.09225,0,0,286,43.05530596,-76.11203648
2000,44578.09225,267,20,282,43.04866653,-76.1496287
2002,44578.09225,0,0,281,43.05530481,-76.11218444
2008,44578.09225,292,1,280,43.05236402,-76.1834173
2009,44578.09225,0,0,270,43.05535313,-76.1111317
2012,44578.09225,0,0,278,43.05556039,-76.11104833
2015,44578.09236,263,0,286,43.05532161,-76.1120293
2021,44578.09236,269,21,282,43.04861576,-76.15096203
2025,44578.09236,0,0,281,43.05530481,-76.11218444
2031,44578.09236,0,0,278,43.05556039,-76.11104833
2034,44578.09236,0,0,280,43.05239421,-76.18348633
2035,44578.09236,0,0,270,43.05535313,-76.1111317
2036,44578.09248,0,0,286,43.05534003,-76.1120661
2044,44578.09248,269,9,282,43.04867134,-76.15200363
2045,44578.09248,0,0,281,43.05530481,-76.11218444
2051,44578.09248,0,0,280,43.05239421,-76.18348633
2052,44578.09248,0,0,278,43.05556039,-76.11104833
2056,44578.09248,0,0,270,43.05535313,-76.1111317
2057,44578.09259,0,0,286,43.05534003,-76.1120661
2063,44578.09259,319,0,282,43.04870106,-76.15203798
2064,44578.09259,319,0,282,43.04870106,-76.15203798
2066,44578.09259,0,0,281,43.05530481,-76.11218444
2073,44578.09259,0,0,280,43.05239421,-76.18348633
2074,44578.09259,0,0,278,43.05556039,-76.11104833
2076,44578.09259,0,0,270,43.05535313,-76.1111317
2077,44578.09259,0,0,270,43.05535313,-76.1111317
2080,44578.09271,0,0,286,43.05534003,-76.1120661
2083,44578.09271,0,0,270,43.05535313,-76.1111317
2085,44578.09271,260,1,282,43.04861894,-76.15219764
2087,44578.09271,260,1,282,43.04861894,-76.15219764
2089,44578.09271,0,0,281,43.05530481,-76.11218444
2092,44578.09271,0,0,278,43.05556039,-76.11104833
2100,44578.09271,0,0,280,43.05238323,-76.18349758
2101,44578.09282,0,0,286,43.05534003,-76.1120661
2102,44578.09282,0,0,282,43.04853237,-76.15228894
2111,44578.09282,0,0,281,43.05530481,-76.11218444
2114,44578.09282,202,0,280,43.05236372,-76.18350976
2118,44578.09282,0,0,278,43.05556039,-76.11104833
2120,44578.09282,0,0,270,43.05535313,-76.1111317
2122,44578.09294,0,0,286,43.05534003,-76.1120661
2123,44578.09294,0,0,286,43.05534003,-76.1120661
2125,44578.09294,0,0,270,43.05535313,-76.1111317
2131,44578.09294,0,0,282,43.04847959,-76.15231252
2133,44578.09294,0,0,281,43.05530481,-76.11218444
2140,44578.09294,0,0,280,43.05235142,-76.18350738
2141,44578.09294,0,0,278,43.05556039,-76.11104833
2146,44578.09306,0,0,286,43.05534003,-76.1120661
2147,44578.09306,0,0,286,43.05534003,-76.1120661
2153,44578.09306,272,17,282,43.0486629,-76.15331293
2156,44578.09306,272,17,282,43.0486629,-76.15331293
2158,44578.09306,0,0,281,43.05530481,-76.11218444
2164,44578.09306,0,0,280,43.05235142,-76.18350738
2165,44578.09306,0,0,278,43.05556039,-76.11104833
2166,44578.09306,0,0,270,43.05535313,-76.1111317
2167,44578.09317,72,0,286,43.05535375,-76.11202636
2170,44578.09317,0,0,270,43.05535313,-76.1111317
2176,44578.09317,0,0,280,43.05235142,-76.18350738
2183,44578.09317,270,21,282,43.0486861,-76.1540986
2185,44578.09317,0,0,278,43.05556039,-76.11104833
2186,44578.09317,0,0,278,43.05556039,-76.11104833
2187,44578.09317,0,0,281,43.05530481,-76.11218444
2188,44578.09317,0,0,281,43.05530481,-76.11218444
2190,44578.09329,0,0,286,43.05533126,-76.11200237
2196,44578.09329,273,14,282,43.04871435,-76.15519474
2200,44578.09329,0,0,281,43.05530481,-76.11218444
2203,44578.09329,0,0,270,43.05535313,-76.1111317
2204,44578.09329,0,0,278,43.05556039,-76.11104833
2208,44578.09329,0,0,280,43.05235142,-76.18350738
2212,44578.0934,0,0,286,43.05533126,-76.11200237
2215,44578.0934,270,6,282,43.04866995,-76.15536971
2217,44578.0934,0,0,270,43.05535313,-76.1111317
2220,44578.0934,0,0,278,43.05556039,-76.11104833
2225,44578.0934,0,0,281,43.05530481,-76.11218444
2232,44578.0934,0,0,280,43.05235142,-76.18350738
2233,44578.09352,0,0,286,43.05533126,-76.11200237
2244,44578.09352,0,0,270,43.05535313,-76.1111317
2248,44578.09352,0,0,280,43.05236609,-76.18349193
2249,44578.09352,271,17,282,43.04876765,-76.15632719
2253,44578.09352,271,17,282,43.04876765,-76.15632719
2254,44578.09352,0,0,281,43.05530481,-76.11218444
2256,44578.09352,0,0,278,43.05556039,-76.11104833
2258,44578.09363,258,0,286,43.05531677,-76.11201377
2262,44578.09363,271,18,282,43.04875423,-76.15752855
2264,44578.09363,0,0,278,43.05556039,-76.11104833
2266,44578.09363,215,0,281,43.05532054,-76.1122022
2278,44578.09363,0,0,280,43.05236609,-76.18349193
2279,44578.09363,0,0,270,43.05535313,-76.1111317
2280,44578.09375,252,2,286,43.05525868,-76.11217321
2287,44578.09375,269,8,282,43.04875888,-76.15790794
2288,44578.09375,0,0,281,43.05530998,-76.11240963
2298,44578.09375,0,0,280,43.05236609,-76.18349193
2299,44578.09375,0,0,270,43.05535313,-76.1111317
2301,44578.09375,0,0,278,43.05556039,-76.11104833
2302,44578.09387,0,0,286,43.05526274,-76.112191
2308,44578.09387,0,0,282,43.04876535,-76.15796938
2311,44578.09387,0,0,281,43.05530998,-76.11240963
2318,44578.09387,0,0,278,43.05556039,-76.11104833
2319,44578.09387,0,0,280,43.05237585,-76.18346954
2321,44578.09387,0,0,270,43.05535313,-76.1111317
2322,44578.09398,0,0,286,43.05526274,-76.112191
2330,44578.09398,267,18,282,43.04872282,-76.15861608
2331,44578.09398,0,0,281,43.05530718,-76.11238738
2337,44578.09398,0,0,280,43.05237585,-76.18346954
2339,44578.09398,0,0,270,43.05535313,-76.1111317
2340,44578.09398,0,0,270,43.05535313,-76.1111317
2342,44578.09398,0,0,278,43.05556039,-76.11104833
2348,44578.0941,248,26,282,43.04847167,-76.15995497
2354,44578.0941,0,0,278,43.05556039,-76.11104833
2355,44578.0941,0,0,286,43.05526274,-76.112191
2356,44578.0941,0,0,281,43.05530718,-76.11238738
2359,44578.0941,0,0,280,43.05237585,-76.18346954
2362,44578.0941,0,0,270,43.05535313,-76.1111317
2365,44578.09421,0,0,286,43.05526274,-76.112191
2372,44578.09421,251,25,282,43.04818654,-76.16130668
2373,44578.09421,0,0,281,43.05530718,-76.11238738
2380,44578.09421,0,0,278,43.05556039,-76.11104833
2384,44578.09421,0,0,270,43.05535313,-76.1111317
2388,44578.09421,0,0,280,43.05237585,-76.18346954
2391,44578.09433,249,26,282,43.04780048,-76.16279086
2395,44578.09433,0,0,278,43.05556039,-76.11104833
2396,44578.09433,0,0,286,43.05526274,-76.112191
2397,44578.09433,0,0,281,43.05530718,-76.11238738
2399,44578.09433,0,0,286,43.05526274,-76.112191
2406,44578.09433,0,0,270,43.05535313,-76.1111317
2408,44578.09433,0,0,280,43.05238408,-76.18345521
2411,44578.09444,0,0,286,43.05526274,-76.112191
2416,44578.09444,250,27,282,43.04760942,-76.16363284
2417,44578.09444,0,0,281,43.05530718,-76.11238738
2421,44578.09444,0,0,278,43.05556039,-76.11104833
2430,44578.09444,0,0,270,43.05535313,-76.1111317
2431,44578.09444,0,0,280,43.05238408,-76.18345521
2438,44578.09456,0,0,286,43.05526274,-76.112191
2443,44578.09456,251,28,282,43.04724884,-76.16508736
2445,44578.09456,221,0,280,43.05240209,-76.18345057
2446,44578.09456,221,0,280,43.05240209,-76.18345057
2447,44578.09456,0,0,270,43.05535313,-76.1111317
2450,44578.09456,0,0,270,43.05535313,-76.1111317
2452,44578.09456,0,0,278,43.05556039,-76.11104833
2453,44578.09456,0,0,281,43.05530718,-76.11238738
2464,44578.09468,0,0,280,43.05243263,-76.18344525
2466,44578.09468,0,0,286,43.05526274,-76.112191
2468,44578.09468,250,30,282,43.04682903,-76.16680471
2470,44578.09468,0,0,281,43.05530718,-76.11238738
2471,44578.09468,0,0,270,43.05535313,-76.1111317
2474,44578.09468,0,0,278,43.05556039,-76.11104833
2477,44578.09479,0,0,286,43.05526274,-76.112191
2481,44578.09479,0,0,286,43.05526274,-76.112191
2482,44578.09479,0,0,270,43.05535313,-76.1111317
2483,44578.09479,251,30,282,43.04638732,-76.16860645
2487,44578.09479,0,0,278,43.05556039,-76.11104833
2490,44578.09479,0,0,281,43.05530718,-76.11238738
2496,44578.09479,0,0,280,43.05243263,-76.18344525
2502,44578.09491,0,0,286,43.05526274,-76.112191
2505,44578.09491,0,0,286,43.05526274,-76.112191
2507,44578.09491,249,23,282,43.04603808,-76.17004012
2510,44578.09491,0,0,281,43.05530718,-76.11238738
2512,44578.09491,0,0,270,43.05535313,-76.1111317
2513,44578.09491,0,0,280,43.05243263,-76.18344525
2515,44578.09491,0,0,278,43.05556039,-76.11104833
2524,44578.09505,283,0,286,43.05525656,-76.11217609
2527,44578.09505,253,2,282,43.04591098,-76.17071925
2529,44578.09505,0,0,281,43.05530718,-76.11238738
2532,44578.09505,0,0,270,43.05535313,-76.1111317
2533,44578.09505,0,0,280,43.05243263,-76.18344525
2535,44578.09505,0,0,278,43.05556039,-76.11104833
2536,44578.09505,0,0,280,43.05243263,-76.18344525
2541,44578.09514,0,0,282,43.04596644,-76.17070112
2545,44578.09514,0,0,286,43.05524361,-76.11216702
2548,44578.09514,0,0,281,43.05530718,-76.11238738
2549,44578.09514,0,0,278,43.05556039,-76.11104833
2556,44578.09514,0,0,280,43.05243263,-76.18344525
2560,44578.09514,0,0,270,43.05535313,-76.1111317
2561,44578.09525,0,0,286,43.05524361,-76.11216702
2562,44578.09525,277,9,282,43.04595639,-76.17080753
2568,44578.09525,0,0,281,43.05530718,-76.11238738
2570,44578.09525,0,0,278,43.05556039,-76.11104833
2572,44578.09525,0,0,278,43.05556039,-76.11104833
2580,44578.09525,0,0,280,43.05243263,-76.18344525
2581,44578.09525,0,0,270,43.05535313,-76.1111317
2583,44578.09537,0,0,286,43.05524361,-76.11216702
2585,44578.09537,0,0,270,43.05535313,-76.1111317
2587,44578.09537,287,23,282,43.0460985,-76.17199032
2594,44578.09537,0,0,278,43.05556039,-76.11104833
2595,44578.09537,0,0,281,43.05530718,-76.11238738
2602,44578.09537,0,0,280,43.05243263,-76.18344525
2603,44578.09549,0,0,286,43.05524361,-76.11216702
2604,44578.09549,0,0,270,43.05535313,-76.1111317
2607,44578.09549,286,26,282,43.04643189,-76.17364999
2611,44578.09549,286,26,282,43.04643189,-76.17364999
2615,44578.09549,0,0,281,43.05526477,-76.11233359
2619,44578.09549,0,0,280,43.05243263,-76.18344525
2624,44578.09549,0,0,278,43.05556039,-76.11104833
2625,44578.0956,263,1,286,43.05525002,-76.11218255
2629,44578.0956,286,19,282,43.04677153,-76.17502684
2631,44578.0956,139,5,281,43.05503908,-76.11245848
2633,44578.0956,139,5,281,43.05503908,-76.11245848
2636,44578.0956,0,0,270,43.05535313,-76.1111317
2639,44578.0956,0,0,278,43.05556039,-76.11104833
2645,44578.0956,0,0,280,43.05243263,-76.18344525
2648,44578.09572,0,0,286,43.05519822,-76.112328
2651,44578.09572,212,6,282,43.04670664,-76.17532247
2654,44578.09572,0,0,281,43.05502767,-76.11232152
2657,44578.09572,0,0,278,43.05556039,-76.11104833
2663,44578.09572,0,0,270,43.05535313,-76.1111317
2667,44578.09572,0,0,280,43.05243263,-76.18344525
2671,44578.09583,248,0,286,43.05520181,-76.11234606
2676,44578.09583,165,19,282,43.04599943,-76.17513804
2677,44578.09583,0,0,281,43.05502435,-76.11232185
2679,44578.09583,0,0,281,43.05502435,-76.11232185
2686,44578.09583,0,0,280,43.05243263,-76.18344525
2687,44578.09583,0,0,270,43.05535313,-76.1111317
2689,44578.09583,0,0,278,43.05556039,-76.11104833
2692,44578.09595,0,0,286,43.05520447,-76.11234007
2696,44578.09595,164,17,282,43.04517505,-76.1748028
2703,44578.09595,0,0,280,43.05243263,-76.18344525
2708,44578.09595,0,0,270,43.05535313,-76.1111317
2710,44578.09595,0,0,278,43.05556039,-76.11104833
2711,44578.09595,0,0,281,43.05502435,-76.11232185
2718,44578.09606,0,0,286,43.05518789,-76.11230205
2720,44578.09606,345,0,280,43.05242417,-76.18346894
2725,44578.09606,0,0,270,43.05535313,-76.1111317
2726,44578.09606,177,9,282,43.04460792,-76.17458766
2728,44578.09606,177,9,282,43.04460792,-76.17458766
2731,44578.09606,0,0,278,43.05556039,-76.11104833
2734,44578.09606,0,0,281,43.05502435,-76.11232185
2735,44578.09618,0,0,286,43.05518789,-76.11230205
2739,44578.09618,0,0,270,43.05535313,-76.1111317
2743,44578.09618,232,15,282,43.04427068,-76.17506187
2746,44578.09618,0,0,281,43.05502435,-76.11232185
2751,44578.09618,0,0,278,43.05556039,-76.11104833
2752,44578.09618,0,0,280,43.05240609,-76.18347619
2755,44578.0963,0,0,286,43.05518789,-76.11230205
2761,44578.0963,184,6,282,43.04403178,-76.17548943
2765,44578.0963,0,0,281,43.05502435,-76.11232185
2771,44578.0963,0,0,280,43.05240609,-76.18347619
2772,44578.0963,0,0,270,43.05535313,-76.1111317
2775,44578.0963,0,0,278,43.05556039,-76.11104833
2776,44578.09641,0,0,286,43.05522309,-76.11233985
2780,44578.09641,154,11,282,43.04378858,-76.17534214
2781,44578.09641,0,0,281,43.05502435,-76.11232185
2786,44578.09641,0,0,278,43.05556039,-76.11104833
2787,44578.09641,0,0,270,43.05535313,-76.1111317
2797,44578.09641,0,0,280,43.05240609,-76.18347619
2798,44578.09653,0,0,286,43.05522309,-76.11233985
2801,44578.09653,190,17,282,43.04317442,-76.17523571
2803,44578.09653,190,17,282,43.04317442,-76.17523571
2808,44578.09653,0,0,281,43.05502435,-76.11232185
2814,44578.09653,0,0,280,43.05240609,-76.18347619
2816,44578.09653,0,0,278,43.05556039,-76.11104833
2818,44578.09653,0,0,270,43.05535313,-76.1111317
2819,44578.09664,0,0,286,43.05522309,-76.11233985
2827,44578.09664,142,12,282,43.04248198,-76.17522176
2828,44578.09664,0,0,281,43.05502435,-76.11232185
2833,44578.09664,0,0,280,43.05240609,-76.18347619
2836,44578.09664,0,0,270,43.05535313,-76.1111317
2837,44578.09664,0,0,278,43.05556039,-76.11104833
2839,44578.09676,0,0,286,43.05522309,-76.11233985
2845,44578.09676,151,18,282,43.04200654,-76.17455989
2849,44578.09676,0,0,281,43.05502435,-76.11232185
2854,44578.09676,0,0,280,43.05240609,-76.18347619
2855,44578.09676,0,0,270,43.05535313,-76.1111317
2858,44578.09676,0,0,278,43.05556039,-76.11104833
2860,44578.09688,0,0,286,43.05522309,-76.11233985
2865,44578.09688,207,18,282,43.04122357,-76.17477821
2869,44578.09688,0,0,270,43.05535313,-76.1111317
2871,44578.09688,0,0,278,43.05556039,-76.11104833
2872,44578.09688,0,0,281,43.05502435,-76.11232185
2878,44578.09688,0,0,280,43.05240609,-76.18347619
2880,44578.09699,0,0,286,43.05522309,-76.11233985
2881,44578.09699,240,14,282,43.04104767,-76.17518612
2889,44578.09699,0,0,281,43.05502363,-76.11232156
2890,44578.09699,0,0,281,43.05502363,-76.11232156
2895,44578.09699,0,0,270,43.05535313,-76.1111317
2897,44578.09699,0,0,280,43.05240609,-76.18347619
2900,44578.09699,0,0,278,43.05556039,-76.11104833
2904,44578.09711,254,2,286,43.05524736,-76.11240225
2908,44578.09711,271,7,282,43.04090125,-76.17584933
2910,44578.09711,86,6,281,43.05502349,-76.11229293
2916,44578.09711,0,0,270,43.05535313,-76.1111317
2917,44578.09711,0,0,270,43.05535313,-76.1111317
2920,44578.09711,0,0,278,43.05556039,-76.11104833
2923,44578.09711,0,0,280,43.05240609,-76.18347619
2925,44578.09722,143,5,286,43.05504014,-76.11249822
2928,44578.09722,0,0,270,43.05535313,-76.1111317
2932,44578.09722,32,2,282,43.0411001,-76.17592721
2935,44578.09722,70,12,281,43.05514751,-76.11149422
2936,44578.09722,70,12,281,43.05514751,-76.11149422
