Device,DateRecord,Speed,Longitude,Latitude,Ignition,Aux1,Valid,Valid GPS
Street Sander SF829036,12/10/2021 08:17:37,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:17:40,8.077825546,-96.68626,43.50758,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:17:44,60.89437866,-96.59692,43.60917,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:17:51,24.23347664,-96.68731,43.50758,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:17:52,0,-96.76234,43.56116,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 08:17:58,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:18:06,26.09758949,-96.68938,43.50761,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:18:14,65.24397278,-96.58662,43.60911,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:18:17,22.9907341,-96.6909,43.50761,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:18:23,11.18468189,-96.69141,43.50758,TRUE,FALSE,TRUE,TRUE
Street Sander SF829029,12/10/2021 08:18:23,0,-96.71473,43.57069,FALSE,FALSE,TRUE,FALSE
Street Sander SF829042,12/10/2021 08:18:27,10.56331062,-96.69151,43.50743,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:18:34,20.50524902,-96.69164,43.507,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:18:52,22.9907341,-96.69302,43.50566,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:18:53,66.48671722,-96.57244,43.60842,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:19:05,22.9907341,-96.69404,43.50469,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:19:10,2.485484838,-96.76239,43.56116,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:19:13,11.18468189,-96.69443,43.50428,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:19:14,5.592340946,-96.76247,43.56109,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 08:19:16,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:19:21,13.67016602,-96.76247,43.56081,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:19:23,66.48671722,-96.5612,43.60837,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:19:23,19.26250648,-96.69527,43.50441,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:19:31,7.456454277,-96.76244,43.56032,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 08:19:37,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:19:37,9.941939354,-96.76224,43.56022,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:19:40,14.91290855,-96.69694,43.50438,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:19:43,13.67016602,-96.7618,43.56022,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:19:47,69.59357452,-96.55206,43.60837,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:19:49,1.864113569,-96.76152,43.56019,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:19:52,0,-96.69745,43.50436,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:19:53,4.349598408,-96.76144,43.56022,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:19:56,0,-96.7614,43.56022,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:20:00,1.864113569,-96.7614,43.56022,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:20:05,9.320568085,-96.76122,43.56027,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:20:13,75.80728912,-96.54162,43.60809,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:20:13,24.23347664,-96.76116,43.56078,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:20:20,29.82581711,-96.76112,43.56155,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:20:31,32.31130219,-96.76112,43.56293,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:20:41,16.15565109,-96.76112,43.56395,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:20:45,14.91290855,-96.76101,43.56419,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:20:49,18.01976395,-96.76068,43.56426,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 08:20:55,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:20:56,29.82581711,-96.7597,43.56421,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:21:02,72.07905579,-96.52183,43.60832,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:21:05,31.06855965,-96.75812,43.56416,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 08:21:16,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:21:19,12.42742348,-96.75658,43.56408,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:21:37,0,-96.69745,43.50436,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:21:38,32.93267441,-96.75407,43.56395,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:21:49,74.56454468,-96.50263,43.6085,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:21:57,73.32180023,-96.49938,43.60852,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:22:03,65.24397278,-96.49708,43.60855,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:22:07,41.01049805,-96.7479,43.56357,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:22:09,55.92340851,-96.4951,43.60845,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:22:10,1.864113569,-96.69747,43.50436,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:22:17,28.58307457,-96.49329,43.60814,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:22:21,11.18468189,-96.69793,43.50438,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:22:24,41.01049805,-96.74404,43.56357,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:22:28,3.106855869,-96.49239,43.60796,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:22:32,9.941939354,-96.49229,43.60799,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 08:22:34,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:22:40,22.9907341,-96.49216,43.60847,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:22:44,32.31130219,-96.73989,43.5636,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:22:48,18.01976395,-96.70013,43.50456,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 08:22:55,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:22:56,11.18468189,-96.70078,43.50459,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:22:58,34.17541504,-96.7373,43.5636,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:22:59,43.49598312,-96.49216,43.61106,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:23:00,2.485484838,-96.70093,43.50459,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:23:06,10.56331062,-96.70108,43.50467,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:23:16,32.31130219,-96.73423,43.56419,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:23:24,26.09758949,-96.70108,43.5061,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:23:27,24.23347664,-96.73244,43.56419,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:23:32,21.74799156,-96.70106,43.50687,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:23:33,51.57381058,-96.49213,43.61769,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:23:37,5.592340946,-96.7317,43.56419,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:23:43,0,-96.7316,43.56419,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:23:45,0,-96.70106,43.50746,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:23:52,3.106855869,-96.70106,43.50748,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:23:53,47.22420883,-96.49211,43.62171,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:23:56,12.42742348,-96.70119,43.50758,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:24:05,29.82581711,-96.70221,43.50758,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 08:24:13,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:24:13,31.06855965,-96.70359,43.50761,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:24:33,55.92340851,-96.49203,43.63,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 08:24:34,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:24:40,32.31130219,-96.70833,43.50764,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:24:49,1.864113569,-96.73158,43.56421,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:24:53,22.9907341,-96.71032,43.50766,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:24:54,11.18468189,-96.73134,43.56421,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:24:58,13.67016602,-96.73119,43.56437,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:24:59,11.18468189,-96.71088,43.50769,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:25:08,29.82581711,-96.71107,43.50838,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:25:08,27.34033203,-96.73119,43.56521,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:25:12,54.05929184,-96.49187,43.63866,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:25:12,31.06855965,-96.71109,43.50889,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:25:17,32.93267441,-96.73119,43.56631,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:25:24,32.93267441,-96.71114,43.51045,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:25:31,25.47621918,-96.73119,43.568,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:25:37,11.18468189,-96.73109,43.56841,TRUE,FALSE,TRUE,TRUE
Street Sander SF829039,12/10/2021 08:25:38,0,-96.71496,43.57033,FALSE,FALSE,TRUE,FALSE
Fleet Parts Runner SF110331,12/10/2021 08:25:44,54.68066406,-96.4918,43.64569,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:25:45,32.93267441,-96.71188,43.51332,TRUE,FALSE,TRUE,TRUE
Street Sander SF829039,12/10/2021 08:25:45,0,-96.71496,43.57033,FALSE,FALSE,TRUE,FALSE
Street Sander SF829026,12/10/2021 08:25:47,0,-96.7167,43.57107,FALSE,FALSE,TRUE,FALSE
Street Sander SF829044,12/10/2021 08:25:49,17.39839363,-96.73011,43.56849,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 08:25:52,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:25:55,17.39839363,-96.72968,43.56869,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:25:57,32.31130219,-96.71158,43.51485,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:25:58,60.89437866,-96.49175,43.64897,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:26:00,20.50524902,-96.72962,43.56908,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:26:06,25.47621918,-96.72978,43.56961,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:26:07,54.68066406,-96.49172,43.65107,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 08:26:13,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:26:13,17.39839363,-96.72996,43.5702,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:26:14,4.970969677,-96.7113,43.51611,TRUE,FALSE,TRUE,TRUE
Street Sander SF829039,12/10/2021 08:26:14,0,-96.71496,43.57033,FALSE,FALSE,TRUE,FALSE
Street Sander SF829044,12/10/2021 08:26:17,13.67016602,-96.72975,43.57038,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:26:20,59.65163422,-96.4917,43.65409,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:26:21,16.15565109,-96.72945,43.57035,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:26:22,9.941939354,-96.71124,43.51637,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:26:29,18.01976395,-96.71171,43.51637,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:26:29,13.67016602,-96.72886,43.57005,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:26:37,16.15565109,-96.72832,43.5703,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:26:39,28.58307457,-96.71288,43.51588,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:26:43,16.15565109,-96.72822,43.57069,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:26:50,32.93267441,-96.71452,43.51511,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:26:51,52.81655121,-96.49162,43.66111,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:26:54,34.17541504,-96.71524,43.5149,TRUE,FALSE,TRUE,TRUE
Street Sander SF829030,12/10/2021 08:27:03,0,-96.71647,43.57113,FALSE,FALSE,TRUE,FALSE
Fleet Parts Runner SF110331,12/10/2021 08:27:09,52.81655121,-96.49165,43.66502,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:27:09,28.58307457,-96.71793,43.5149,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:27:09,4.349598408,-96.72837,43.57174,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:27:11,0,-96.72837,43.57176,TRUE,FALSE,TRUE,TRUE
Street Sander SF829043,12/10/2021 08:27:11,0,-96.7149,43.57033,FALSE,FALSE,TRUE,FALSE
Street Sander SF829043,12/10/2021 08:27:18,0,-96.7149,43.57033,FALSE,FALSE,TRUE,FALSE
Fleet Parts Runner SF110331,12/10/2021 08:27:19,60.89437866,-96.49165,43.6673,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:27:29,31.06855965,-96.72133,43.5149,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 08:27:31,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Street Sander SF829043,12/10/2021 08:27:45,0,-96.7149,43.57033,FALSE,FALSE,TRUE,FALSE
Street Sander SF829042,12/10/2021 08:27:47,28.58307457,-96.72443,43.5149,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:27:48,55.92340851,-96.49168,43.67403,TRUE,FALSE,TRUE,TRUE
Street Sander SF829032,12/10/2021 08:27:48,0,-96.71639,43.57113,FALSE,FALSE,TRUE,FALSE
Street Sander SF829038,12/10/2021 08:27:52,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:28:05,0,-96.72591,43.5149,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:28:08,1.242742419,-96.72591,43.5149,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:28:10,58.40889359,-96.49142,43.67908,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:28:13,13.67016602,-96.72612,43.5149,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:28:21,28.58307457,-96.72717,43.51493,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:28:22,62.13711929,-96.49126,43.68202,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:28:41,22.9907341,-96.73006,43.51493,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:28:49,50.33106613,-96.49093,43.68819,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:28:54,0,-96.73077,43.51493,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:29:08,55.92340851,-96.49098,43.69226,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:29:08,1.242742419,-96.73083,43.51493,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 08:29:10,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:29:13,0,-96.7309,43.51493,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:29:18,1.242742419,-96.73093,43.51493,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:29:24,13.67016602,-96.73113,43.51506,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 08:29:31,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:29:35,28.58307457,-96.73113,43.51611,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:29:47,31.06855965,-96.73113,43.51757,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:29:49,52.81655121,-96.49108,43.7011,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:30:08,50.33106613,-96.49113,43.70504,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:30:16,28.58307457,-96.73113,43.5212,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:30:16,0,-96.72837,43.57176,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:30:18,57.16614914,-96.49113,43.70724,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:30:31,50.33106613,-96.49117,43.71,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:30:43,55.92340851,-96.49119,43.71262,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 08:30:49,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:30:56,35.41815948,-96.73116,43.5264,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:31:02,31.06855965,-96.73116,43.5272,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:31:03,32.93267441,-96.49119,43.71622,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:31:08,35.41815948,-96.49081,43.71684,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 08:31:10,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:31:13,37.90364456,-96.48996,43.71722,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:31:26,31.06855965,-96.73116,43.53024,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:31:28,47.22420883,-96.4865,43.71732,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:31:40,57.16614914,-96.48305,43.71738,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:31:55,0,-96.72837,43.57176,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:32:03,59.65163422,-96.47557,43.71743,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:32:10,45.9814682,-96.47353,43.71745,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:32:16,42.25324249,-96.47204,43.71745,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:32:23,11.18468189,-96.47099,43.71743,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:32:26,4.349598408,-96.47089,43.71743,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 08:32:28,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:32:33,9.941939354,-96.47091,43.71756,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:32:37,16.15565109,-96.47117,43.7175,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:32:42,28.58307457,-96.73116,43.53941,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:32:44,39.14638519,-96.47227,43.71748,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 08:32:49,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:32:49,25.47621918,-96.73116,43.54015,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:32:51,51.57381058,-96.47406,43.71745,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:33:03,62.75849152,-96.47797,43.71743,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:33:05,3.106855869,-96.73116,43.54099,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:33:07,0,-96.73116,43.54102,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:33:15,0.62137121,-96.72839,43.57179,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:33:17,54.68066406,-96.48254,43.7174,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:33:25,19.26250648,-96.72839,43.5723,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:33:29,1.242742419,-96.73113,43.54099,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:33:31,54.68066406,-96.48683,43.71738,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:33:34,13.67016602,-96.72832,43.57291,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:33:39,25.47621918,-96.73113,43.54158,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:33:39,9.941939354,-96.72839,43.57309,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:33:41,32.93267441,-96.48932,43.71735,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:33:47,37.90364456,-96.49045,43.71712,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:33:51,40.38912582,-96.49104,43.71666,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:33:54,25.47621918,-96.73116,43.54309,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:33:54,11.18468189,-96.72942,43.57307,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:33:55,41.01049805,-96.49126,43.71602,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:33:58,6.835083008,-96.7296,43.57312,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:34:01,13.67016602,-96.73116,43.54363,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:34:01,11.18468189,-96.72968,43.57322,TRUE,FALSE,TRUE,TRUE
Street Sander SF829036,12/10/2021 08:34:07,0,-96.7084,43.5125,TRUE,TRUE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:34:09,25.47621918,-96.72939,43.57378,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:34:13,20.50524902,-96.73116,43.54442,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:34:17,52.81655121,-96.49124,43.71182,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:34:19,34.17541504,-96.72868,43.57491,TRUE,FALSE,TRUE,TRUE
Street Sander SF829044,12/10/2021 08:34:24,36.66090012,-96.72845,43.5756,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:34:25,34.17541504,-96.49121,43.71039,TRUE,FALSE,TRUE,TRUE
Street Sander SF829038,12/10/2021 08:34:28,0,-96.76485,43.54102,TRUE,TRUE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:34:29,16.15565109,-96.49126,43.71,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:34:32,14.91290855,-96.49147,43.70993,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:34:38,31.06855965,-96.49226,43.70993,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:34:44,36.66090012,-96.49339,43.70993,TRUE,FALSE,TRUE,TRUE
Street Sander SF829042,12/10/2021 08:34:44,24.23347664,-96.73113,43.54729,TRUE,FALSE,TRUE,TRUE
Street Sander SF829031,12/10/2021 08:35:00,0,-96.71634,43.57125,FALSE,FALSE,TRUE,FALSE
Street Sander SF829042,12/10/2021 08:35:05,29.82581711,-96.73116,43.54972,TRUE,FALSE,TRUE,TRUE
Fleet Parts Runner SF110331,12/10/2021 08:35:07,32.31130219,-96.49797,43.7099,TRUE,FALSE,TRUE,TRUE
