OID_,Device,Device_Group,datetimerecorded,Speed,Longitude,Latitude,Ignition,Aux1,Valid,Valid_GPS,datetime1
154,Fleet Parts Runner SF110331,Parts,12/10/2021 8:10:54 AM,22,-96.711200000000005,43.603409999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:10:54
155,Fleet Parts Runner SF110331,Parts,12/10/2021 8:10:57 AM,12,-96.711200000000005,43.603610000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:10:57
156,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:10:58 AM,30,-96.761269999999996,43.561959999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:10:58
157,Street Sander SF829036,"Sanders, Sanders",12/10/2021 8:11:01 AM,0,-96.708399999999997,43.512500000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:11:01
158,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:11:02 AM,33,-96.711830000000006,43.514449999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:02
159,Street Sander SF829046,"Sanders, Sanders",12/10/2021 8:11:02 AM,0,-96.753969999999995,43.564929999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:02
160,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:11:07 AM,11,-96.761269999999996,43.561190000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:07
161,Fleet Parts Runner SF110331,Parts,12/10/2021 8:11:09 AM,0,-96.710909999999998,43.603789999999996,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:09
162,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:11:12 AM,34,-96.712010000000006,43.513089999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:12
163,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:11:14 AM,16,-96.761700000000005,43.561140000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:14
164,Street Flusher SF820083,"Flushers, Route Group, Flushers",12/10/2021 8:11:15 AM,1,-96.715209999999999,43.570070000000001,FALSE,FALSE,TRUE,FALSE,12/10/2021 8:11:15
165,Street Sander SF829045,"Sanders, Sanders",12/10/2021 8:11:21 AM,0,-96.689099999999996,43.547289999999997,FALSE,FALSE,TRUE,FALSE,12/10/2021 8:11:21
166,Street Sander SF829038,"Sanders, Sanders",12/10/2021 8:11:22 AM,0,-96.764849999999996,43.541020000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:11:22
167,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:11:30 AM,0,-96.762339999999995,43.561160000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:30
168,Street Flusher SF820028,"Flushers, Route Group, Flushers",12/10/2021 8:11:31 AM,0,-96.713880000000003,43.571379999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 8:11:31
169,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:11:32 AM,32,-96.711240000000004,43.510379999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:32
170,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:11:44 AM,32,-96.711200000000005,43.508890000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:44
171,Fleet Parts Runner SF110331,Parts,12/10/2021 8:11:47 AM,0,-96.710909999999998,43.603789999999996,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:47
172,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:11:58 AM,5,-96.711070000000007,43.507809999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:11:58
173,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:12:05 AM,2,-96.711070000000007,43.507759999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:05
174,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:12:06 AM,0,-96.762339999999995,43.561160000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:06
175,Fleet Parts Runner SF110331,Parts,12/10/2021 8:12:08 AM,2,-96.710909999999998,43.603810000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:08
176,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:12:09 AM,10,-96.711039999999997,43.507660000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:09
177,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:12:12 AM,15,-96.710840000000005,43.507579999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:12
178,Fleet Parts Runner SF110331,Parts,12/10/2021 8:12:17 AM,9,-96.711200000000005,43.603940000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:17
179,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:12:18 AM,27,-96.710120000000003,43.507579999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:18
180,Fleet Parts Runner SF110331,Parts,12/10/2021 8:12:25 AM,24,-96.711169999999996,43.604509999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:25
181,Fleet Parts Runner SF110331,Parts,12/10/2021 8:12:29 AM,21,-96.711070000000007,43.604840000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:29
182,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:12:30 AM,32,-96.708119999999994,43.507579999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:30
183,Fleet Parts Runner SF110331,Parts,12/10/2021 8:12:32 AM,21,-96.710780000000000,43.604990000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:32
184,Street Sander SF829036,"Sanders, Sanders",12/10/2021 8:12:40 AM,0,-96.708399999999997,43.512500000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:12:40
185,Street Sander SF829046,"Sanders, Sanders",12/10/2021 8:12:41 AM,0,-96.753969999999995,43.564929999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:41
186,Street Sander SF829022,"Sanders, Sanders",12/10/2021 8:12:46 AM,0,-96.715680000000006,43.571100000000001,FALSE,FALSE,TRUE,FALSE,12/10/2021 8:12:46
187,Fleet Parts Runner SF110331,Parts,12/10/2021 8:12:48 AM,47,-96.707689999999999,43.605400000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:12:48
188,Fleet Parts Runner SF110331,Parts,12/10/2021 8:13:00 AM,61,-96.704080000000005,43.605530000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:13:00
189,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:13:00 AM,34,-96.702699999999993,43.507559999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:13:00
190,Street Sander SF829038,"Sanders, Sanders",12/10/2021 8:13:01 AM,0,-96.764849999999996,43.541020000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:13:01
191,Fleet Parts Runner SF110331,Parts,12/10/2021 8:13:12 AM,64,-96.699929999999995,43.605759999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:13:12
192,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:13:28 AM,27,-96.697980000000001,43.507559999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:13:28
193,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:13:45 AM,0,-96.762339999999995,43.561160000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:13:45
194,Fleet Parts Runner SF110331,Parts,12/10/2021 8:13:56 AM,68,-96.683700000000002,43.607190000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:13:56
195,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:14:09 AM,27,-96.691559999999996,43.507530000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:09
196,Fleet Parts Runner SF110331,Parts,12/10/2021 8:14:10 AM,75,-96.678219999999996,43.607680000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:10
197,Street Sander SF829028,"Sanders, Sanders",12/10/2021 8:14:15 AM,0,-96.713319999999996,43.570970000000003,FALSE,FALSE,TRUE,FALSE,12/10/2021 8:14:15
198,Street Sander SF829037,"Sanders, Sanders",12/10/2021 8:14:15 AM,0,-96.713780000000000,43.570709999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 8:14:15
199,Fleet Parts Runner SF110331,Parts,12/10/2021 8:14:17 AM,76,-96.675299999999993,43.607810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:17
200,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:14:18 AM,22,-96.690330000000003,43.507530000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:18
201,Street Sander SF829036,"Sanders, Sanders",12/10/2021 8:14:19 AM,0,-96.708399999999997,43.512500000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:14:19
202,Street Sander SF829046,"Sanders, Sanders",12/10/2021 8:14:20 AM,0,-96.753969999999995,43.564929999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:20
203,Street Sander SF829037,"Sanders, Sanders",12/10/2021 8:14:22 AM,0,-96.713780000000000,43.570709999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 8:14:22
204,Fleet Parts Runner SF110331,Parts,12/10/2021 8:14:26 AM,75,-96.671559999999999,43.607810000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:26
205,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:14:32 AM,26,-96.688310000000001,43.507530000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:32
206,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:14:34 AM,0,-96.762339999999995,43.561160000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:34
207,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:14:39 AM,15,-96.687479999999994,43.507559999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:39
208,Street Sander SF829038,"Sanders, Sanders",12/10/2021 8:14:40 AM,0,-96.764849999999996,43.541020000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:14:40
209,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:14:42 AM,11,-96.687309999999997,43.507610000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:42
210,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:14:44 AM,7,-96.687290000000004,43.507689999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:44
211,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:14:50 AM,9,-96.687230000000000,43.507840000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:50
212,Fleet Parts Runner SF110331,Parts,12/10/2021 8:14:51 AM,66,-96.661829999999995,43.607729999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:51
213,Street Sander SF829037,"Sanders, Sanders",12/10/2021 8:14:51 AM,0,-96.713780000000000,43.570709999999998,FALSE,FALSE,TRUE,FALSE,12/10/2021 8:14:51
214,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:14:56 AM,12,-96.686869999999999,43.507809999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:14:56
215,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:15:01 AM,0,-96.686689999999999,43.507809999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:15:01
216,Fleet Parts Runner SF110331,Parts,12/10/2021 8:15:04 AM,68,-96.656999999999996,43.607759999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:15:04
217,Fleet Parts Runner SF110331,Parts,12/10/2021 8:15:11 AM,65,-96.654439999999994,43.608040000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:15:11
218,Street Sander SF829046,"Sanders, Sanders",12/10/2021 8:15:23 AM,0,-96.753969999999995,43.564929999999997,FALSE,FALSE,TRUE,TRUE,12/10/2021 8:15:23
219,Fleet Parts Runner SF110331,Parts,12/10/2021 8:15:47 AM,69,-96.641199999999998,43.610109999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:15:47
220,Fleet Parts Runner SF110331,Parts,12/10/2021 8:15:54 AM,68,-96.638570000000001,43.610259999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:15:54
221,Street Sander SF829036,"Sanders, Sanders",12/10/2021 8:15:58 AM,0,-96.708399999999997,43.512500000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:15:58
222,Fleet Parts Runner SF110331,Parts,12/10/2021 8:16:05 AM,69,-96.634420000000006,43.610239999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:16:05
223,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:16:13 AM,0,-96.762339999999995,43.561160000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:16:13
224,Street Sander SF829038,"Sanders, Sanders",12/10/2021 8:16:19 AM,0,-96.764849999999996,43.541020000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:16:19
225,Fleet Parts Runner SF110331,Parts,12/10/2021 8:16:41 AM,70,-96.620339999999999,43.610140000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:16:41
226,Street Sander SF829046,"Sanders, Sanders",12/10/2021 8:17:03 AM,0,-96.753889999999998,43.565010000000001,TRUE,FALSE,TRUE,FALSE,12/10/2021 8:17:03
227,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:17:10 AM,2,-96.686650000000000,43.507790000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:17:10
228,Fleet Parts Runner SF110331,Parts,12/10/2021 8:17:12 AM,68,-96.608570000000000,43.609209999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:17:12
229,Street Sander SF829046,"Sanders, Sanders",12/10/2021 8:17:18 AM,0,-96.753889999999998,43.565010000000001,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:17:18
230,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:17:26 AM,6,-96.686229999999995,43.507809999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:17:26
231,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:17:35 AM,6,-96.686130000000006,43.507660000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:17:35
232,Street Sander SF829036,"Sanders, Sanders",12/10/2021 8:17:37 AM,0,-96.708399999999997,43.512500000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:17:37
233,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:17:40 AM,8,-96.686260000000004,43.507579999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:17:40
234,Fleet Parts Runner SF110331,Parts,12/10/2021 8:17:44 AM,61,-96.596919999999997,43.609169999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:17:44
235,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:17:51 AM,24,-96.687309999999997,43.507579999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:17:51
236,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:17:52 AM,0,-96.762339999999995,43.561160000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:17:52
237,Street Sander SF829038,"Sanders, Sanders",12/10/2021 8:17:58 AM,0,-96.764849999999996,43.541020000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:17:58
238,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:18:06 AM,26,-96.689380000000000,43.507610000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:18:06
239,Fleet Parts Runner SF110331,Parts,12/10/2021 8:18:14 AM,65,-96.586619999999996,43.609110000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:18:14
240,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:18:17 AM,23,-96.690899999999999,43.507610000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:18:17
241,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:18:23 AM,11,-96.691410000000005,43.507579999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:18:23
242,Street Sander SF829029,"Sanders, Sanders",12/10/2021 8:18:23 AM,0,-96.714730000000003,43.570689999999999,FALSE,FALSE,TRUE,FALSE,12/10/2021 8:18:23
243,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:18:27 AM,11,-96.691509999999994,43.507429999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:18:27
244,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:18:34 AM,21,-96.691640000000007,43.506999999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:18:34
245,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:18:52 AM,23,-96.693020000000004,43.505659999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:18:52
246,Fleet Parts Runner SF110331,Parts,12/10/2021 8:18:53 AM,66,-96.572440000000000,43.608420000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:18:53
247,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:19:05 AM,23,-96.694040000000001,43.504689999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:05
248,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:19:10 AM,2,-96.762389999999996,43.561160000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:10
249,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:19:13 AM,11,-96.694429999999997,43.504280000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:13
250,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:19:14 AM,6,-96.762469999999993,43.561090000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:14
251,Street Sander SF829036,"Sanders, Sanders",12/10/2021 8:19:16 AM,0,-96.708399999999997,43.512500000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:19:16
252,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:19:21 AM,14,-96.762469999999993,43.560809999999996,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:21
253,Fleet Parts Runner SF110331,Parts,12/10/2021 8:19:23 AM,66,-96.561199999999999,43.608370000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:23
254,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:19:23 AM,19,-96.695269999999994,43.504410000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:23
255,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:19:31 AM,7,-96.762439999999998,43.560319999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:31
256,Street Sander SF829038,"Sanders, Sanders",12/10/2021 8:19:37 AM,0,-96.764849999999996,43.541020000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:19:37
257,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:19:37 AM,10,-96.762240000000006,43.560220000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:37
258,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:19:40 AM,15,-96.696939999999998,43.504379999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:40
259,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:19:43 AM,14,-96.761799999999994,43.560220000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:43
260,Fleet Parts Runner SF110331,Parts,12/10/2021 8:19:47 AM,70,-96.552059999999997,43.608370000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:47
261,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:19:49 AM,2,-96.761520000000004,43.560189999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:49
262,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:19:52 AM,0,-96.697450000000003,43.504359999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:52
263,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:19:53 AM,4,-96.761439999999993,43.560220000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:53
264,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:19:56 AM,0,-96.761399999999995,43.560220000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:19:56
265,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:20:00 AM,2,-96.761399999999995,43.560220000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:20:00
266,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:20:05 AM,9,-96.761219999999994,43.560270000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:20:05
267,Fleet Parts Runner SF110331,Parts,12/10/2021 8:20:13 AM,76,-96.541619999999995,43.608089999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:20:13
268,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:20:13 AM,24,-96.761160000000004,43.560780000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:20:13
269,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:20:20 AM,30,-96.761120000000005,43.561549999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:20:20
270,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:20:31 AM,32,-96.761120000000005,43.562930000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:20:31
271,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:20:41 AM,16,-96.761120000000005,43.563949999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:20:41
272,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:20:45 AM,15,-96.761009999999999,43.564190000000004,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:20:45
273,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:20:49 AM,18,-96.760679999999994,43.564259999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:20:49
274,Street Sander SF829036,"Sanders, Sanders",12/10/2021 8:20:55 AM,0,-96.708399999999997,43.512500000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:20:55
275,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:20:56 AM,30,-96.759699999999995,43.564210000000003,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:20:56
276,Fleet Parts Runner SF110331,Parts,12/10/2021 8:21:02 AM,72,-96.521829999999994,43.608319999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:21:02
277,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:21:05 AM,31,-96.758120000000005,43.564160000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:21:05
278,Street Sander SF829038,"Sanders, Sanders",12/10/2021 8:21:16 AM,0,-96.764849999999996,43.541020000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:21:16
279,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:21:19 AM,12,-96.756580000000000,43.564079999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:21:19
280,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:21:37 AM,0,-96.697450000000003,43.504359999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:21:37
281,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:21:38 AM,33,-96.754069999999999,43.563949999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:21:38
282,Fleet Parts Runner SF110331,Parts,12/10/2021 8:21:49 AM,75,-96.502629999999996,43.608499999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:21:49
283,Fleet Parts Runner SF110331,Parts,12/10/2021 8:21:57 AM,73,-96.499380000000002,43.608519999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:21:57
284,Fleet Parts Runner SF110331,Parts,12/10/2021 8:22:03 AM,65,-96.497079999999997,43.608550000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:03
285,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:22:07 AM,41,-96.747900000000001,43.563569999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:07
286,Fleet Parts Runner SF110331,Parts,12/10/2021 8:22:09 AM,56,-96.495099999999994,43.608449999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:09
287,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:22:10 AM,2,-96.697469999999996,43.504359999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:10
288,Fleet Parts Runner SF110331,Parts,12/10/2021 8:22:17 AM,29,-96.493290000000002,43.608139999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:17
289,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:22:21 AM,11,-96.697929999999999,43.504379999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:21
290,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:22:24 AM,41,-96.744039999999998,43.563569999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:24
291,Fleet Parts Runner SF110331,Parts,12/10/2021 8:22:28 AM,3,-96.492390000000000,43.607959999999999,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:28
292,Fleet Parts Runner SF110331,Parts,12/10/2021 8:22:32 AM,10,-96.492289999999997,43.607990000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:32
293,Street Sander SF829036,"Sanders, Sanders",12/10/2021 8:22:34 AM,0,-96.708399999999997,43.512500000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:22:34
294,Fleet Parts Runner SF110331,Parts,12/10/2021 8:22:40 AM,23,-96.492159999999998,43.608469999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:40
295,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:22:44 AM,32,-96.739890000000003,43.563600000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:44
296,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:22:48 AM,18,-96.700130000000001,43.504559999999998,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:48
297,Street Sander SF829038,"Sanders, Sanders",12/10/2021 8:22:55 AM,0,-96.764849999999996,43.541020000000003,TRUE,TRUE,TRUE,TRUE,12/10/2021 8:22:55
298,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:22:56 AM,11,-96.700779999999995,43.504590000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:56
299,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:22:58 AM,34,-96.737300000000005,43.563600000000001,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:58
300,Fleet Parts Runner SF110331,Parts,12/10/2021 8:22:59 AM,43,-96.492159999999998,43.611060000000002,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:22:59
301,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:23:00 AM,2,-96.700930000000000,43.504590000000000,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:23:00
302,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:23:06 AM,11,-96.701080000000005,43.504669999999997,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:23:06
303,Street Sander SF829044,"Sanders, Sanders",12/10/2021 8:23:16 AM,32,-96.734229999999997,43.564190000000004,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:23:16
304,Street Sander SF829042,"Sanders, Sanders",12/10/2021 8:23:24 AM,26,-96.701080000000005,43.506100000000004,TRUE,FALSE,TRUE,TRUE,12/10/2021 8:23:24
